200,application/json,0.001,0.003,0.066,0.066,0.000,0.947,0.947
200,application/json,0.001,0.003,0.066,0.066,0.000,0.835,0.835
200,application/json,0.001,0.004,0.068,0.068,0.000,0.831,0.831
200,application/json,0.001,0.003,0.066,0.066,0.000,0.828,0.828
200,application/json,0.001,0.004,0.069,0.069,0.000,0.855,0.855
200,application/json,0.001,0.005,0.077,0.077,0.000,0.847,0.847
200,application/json,0.001,0.003,0.067,0.067,0.000,0.935,0.936
200,application/json,0.001,0.004,0.068,0.068,0.000,0.813,0.813
200,application/json,0.001,0.002,0.063,0.063,0.000,0.935,0.935
200,application/json,0.001,0.003,0.067,0.067,0.000,0.826,0.826
200,application/json,0.001,0.003,0.068,0.068,0.000,0.964,0.964
200,application/json,0.001,0.004,0.069,0.069,0.000,0.950,0.950
200,application/json,0.001,0.003,0.066,0.066,0.000,0.851,0.851
200,application/json,0.001,0.003,0.074,0.074,0.000,0.897,0.897
200,application/json,0.001,0.003,0.066,0.066,0.000,0.918,0.918
200,application/json,0.001,0.004,0.077,0.077,0.000,0.960,0.960
200,application/json,0.001,0.004,0.070,0.070,0.000,0.937,0.937
200,application/json,0.001,0.004,0.070,0.070,0.000,0.969,0.969
200,application/json,0.001,0.002,0.064,0.064,0.000,0.850,0.850
200,application/json,0.001,0.004,0.068,0.068,0.000,1.010,1.010
200,application/json,0.001,0.004,0.067,0.067,0.000,0.905,0.905
200,application/json,0.001,0.004,0.069,0.069,0.000,0.872,0.872
200,application/json,0.050,0.053,0.120,0.120,0.000,0.953,0.953
200,application/json,0.001,0.005,0.076,0.076,0.000,1.033,1.033
200,application/json,0.001,0.003,0.066,0.066,0.000,0.907,0.907
200,application/json,0.001,0.003,0.067,0.067,0.000,1.194,1.195
200,application/json,0.001,0.004,0.071,0.071,0.000,1.245,1.245
200,application/json,0.001,0.004,0.073,0.073,0.000,0.930,0.930
200,application/json,0.001,0.003,0.065,0.065,0.000,0.882,0.882
200,application/json,0.001,0.004,0.069,0.069,0.000,0.904,0.904
200,application/json,0.001,0.004,0.069,0.069,0.000,0.909,0.909
200,application/json,0.001,0.004,0.070,0.070,0.000,0.954,0.954
200,application/json,0.001,0.004,0.070,0.070,0.000,0.959,0.959
200,application/json,0.031,0.035,0.103,0.103,0.000,1.200,1.200
200,application/json,0.001,0.003,0.066,0.066,0.000,0.940,0.940
200,application/json,0.001,0.004,0.068,0.068,0.000,0.963,0.963
200,application/json,0.001,0.002,0.063,0.063,0.000,0.948,0.948
200,application/json,0.001,0.003,0.066,0.066,0.000,0.979,0.979
200,application/json,0.001,0.004,0.069,0.069,0.000,0.908,0.908
200,application/json,0.001,0.004,0.067,0.067,0.000,0.874,0.874
200,application/json,0.001,0.004,0.068,0.068,0.000,0.948,0.948
200,application/json,0.001,0.004,0.069,0.069,0.000,0.814,0.814
200,application/json,0.001,0.118,0.318,0.318,0.000,1.238,1.238
200,application/json,0.001,0.004,0.068,0.068,0.000,0.854,0.854
200,application/json,0.001,0.004,0.073,0.073,0.000,0.832,0.832
200,application/json,0.001,0.005,0.071,0.071,0.000,0.960,0.960
200,application/json,0.001,0.003,0.065,0.065,0.000,0.736,0.736
200,application/json,0.001,0.004,0.069,0.069,0.000,0.904,0.904
200,application/json,0.001,0.002,0.062,0.062,0.000,0.939,0.939
200,application/json,0.001,0.003,0.067,0.067,0.000,0.877,0.878
200,application/json,0.001,0.004,0.068,0.068,0.000,0.836,0.836
200,application/json,0.001,0.004,0.068,0.068,0.000,1.088,1.088
200,application/json,0.001,0.002,0.065,0.065,0.000,0.998,0.998
200,application/json,0.001,0.004,0.069,0.069,0.000,0.744,0.744
200,application/json,0.001,0.004,0.069,0.069,0.000,0.844,0.844
200,application/json,0.001,0.003,0.065,0.065,0.000,0.955,0.955
200,application/json,0.001,0.004,0.069,0.069,0.000,0.878,0.878
200,application/json,0.001,0.004,0.073,0.073,0.000,0.956,0.956
200,application/json,0.001,0.003,0.065,0.065,0.000,0.819,0.819
200,application/json,0.001,0.003,0.066,0.066,0.000,0.823,0.823
200,application/json,0.001,0.008,0.070,0.070,0.000,0.936,0.936
200,application/json,0.001,0.004,0.069,0.069,0.000,0.956,0.956
200,application/json,0.001,0.002,0.063,0.063,0.000,0.936,0.936
200,application/json,0.001,0.005,0.072,0.072,0.000,0.841,0.841
200,application/json,0.001,0.002,0.065,0.065,0.000,0.886,0.886
200,application/json,0.001,0.004,0.072,0.072,0.000,0.969,0.970
200,application/json,0.002,0.005,0.067,0.067,0.000,0.996,0.996
200,application/json,0.001,0.003,0.067,0.067,0.000,1.161,1.161
200,application/json,0.001,0.003,0.066,0.066,0.000,0.923,0.923
200,application/json,0.001,0.004,0.068,0.068,0.000,0.924,0.924
200,application/json,0.001,0.002,0.063,0.063,0.000,0.948,0.948
200,application/json,0.001,0.004,0.069,0.069,0.000,0.873,0.873
200,application/json,0.001,0.003,0.066,0.066,0.000,0.881,0.881
200,application/json,0.001,0.003,0.065,0.065,0.000,0.942,0.942
200,application/json,0.001,0.003,0.079,0.079,0.000,0.864,0.864
200,application/json,0.001,0.004,0.069,0.069,0.000,0.985,0.985
200,application/json,0.001,0.002,0.065,0.065,0.000,0.841,0.841
200,application/json,0.082,0.084,0.153,0.153,0.000,0.913,0.913
200,application/json,0.033,0.035,0.097,0.097,0.000,0.850,0.850
200,application/json,0.001,0.003,0.069,0.069,0.000,0.801,0.801
200,application/json,0.001,0.004,0.069,0.069,0.000,0.840,0.840
200,application/json,0.001,0.004,0.072,0.072,0.000,0.950,0.950
200,application/json,0.002,0.133,0.196,0.196,0.000,0.975,0.975
200,application/json,0.001,0.003,0.066,0.066,0.000,0.933,0.933
200,application/json,0.001,0.004,0.067,0.067,0.000,0.999,0.999
200,application/json,0.001,0.004,0.069,0.069,0.000,0.783,0.783
200,application/json,0.001,0.003,0.069,0.069,0.000,0.842,0.842
200,application/json,0.001,0.005,0.071,0.071,0.000,0.951,0.951
200,application/json,0.030,0.032,0.095,0.095,0.000,1.026,1.026
200,application/json,0.001,0.003,0.065,0.065,0.000,0.922,0.922
200,application/json,0.079,0.082,0.147,0.147,0.000,0.999,0.999
200,application/json,0.001,0.004,0.068,0.068,0.000,0.971,0.971
200,application/json,0.001,0.003,0.066,0.066,0.000,0.835,0.835
200,application/json,0.001,0.004,0.070,0.070,0.000,0.798,0.798
200,application/json,0.001,0.004,0.069,0.069,0.000,0.903,0.903
200,application/json,0.001,0.004,0.072,0.072,0.000,0.836,0.836
200,application/json,0.001,0.004,0.069,0.069,0.000,0.879,0.880
200,application/json,0.001,0.005,0.077,0.077,0.000,0.905,0.905
200,application/json,0.001,0.003,0.065,0.065,0.000,0.831,0.831
200,application/json,0.001,0.005,0.071,0.071,0.000,0.821,0.821
200,application/json,0.001,0.003,0.065,0.065,0.000,0.811,0.811
200,application/json,0.001,0.003,0.066,0.066,0.000,0.958,0.958
200,application/json,0.001,0.004,0.069,0.069,0.000,0.914,0.914
200,application/json,0.001,0.004,0.069,0.069,0.000,0.950,0.950
200,application/json,0.001,0.004,0.068,0.068,0.000,0.899,0.899
200,application/json,0.001,0.005,0.072,0.072,0.000,0.885,0.885
200,application/json,0.001,0.003,0.066,0.066,0.000,0.929,0.929
200,application/json,0.001,0.003,0.067,0.067,0.000,1.055,1.055
200,application/json,0.001,0.004,0.069,0.069,0.000,0.913,0.913
200,application/json,0.001,0.003,0.073,0.073,0.000,0.848,0.849
200,application/json,0.001,0.004,0.068,0.068,0.000,0.848,0.848
200,application/json,0.001,0.003,0.070,0.070,0.000,0.928,0.928
200,application/json,1.209,1.212,1.278,1.278,0.000,2.131,2.131
200,application/json,0.001,0.003,0.067,0.067,0.000,0.848,0.848
200,application/json,0.001,0.003,0.066,0.066,0.000,0.849,0.849
200,application/json,0.001,0.003,0.065,0.065,0.000,0.831,0.831
200,application/json,0.001,0.005,0.075,0.075,0.000,0.783,0.783
200,application/json,0.001,0.003,0.067,0.067,0.000,1.009,1.009
200,application/json,0.001,0.005,0.080,0.080,0.000,0.866,0.866
200,application/json,0.001,0.003,0.066,0.066,0.000,0.961,0.961
200,application/json,0.001,0.003,0.066,0.066,0.000,1.175,1.175
200,application/json,0.001,0.004,0.068,0.068,0.000,0.960,0.960
200,application/json,0.001,0.004,0.069,0.069,0.000,0.870,0.870
200,application/json,0.001,0.002,0.063,0.063,0.000,0.936,0.936
200,application/json,0.001,0.004,0.070,0.070,0.000,0.978,0.978
200,application/json,0.001,0.003,0.065,0.065,0.000,0.862,0.862
200,application/json,0.001,0.004,0.069,0.069,0.000,0.825,0.825
200,application/json,0.001,0.003,0.065,0.065,0.000,0.850,0.850
200,application/json,0.001,0.004,0.069,0.069,0.000,0.957,0.957
200,application/json,0.001,0.003,0.065,0.065,0.000,0.908,0.908
200,application/json,0.001,0.004,0.069,0.069,0.000,1.016,1.016
200,application/json,0.001,0.003,0.072,0.072,0.000,0.841,0.841
200,application/json,0.001,0.003,0.065,0.065,0.000,0.844,0.844
200,application/json,0.051,0.054,0.119,0.119,0.000,1.031,1.031
200,application/json,0.001,0.004,0.069,0.069,0.000,0.812,0.812
200,application/json,0.010,0.013,0.076,0.076,0.000,0.941,0.941
200,application/json,0.001,0.004,0.077,0.077,0.000,0.830,0.830
200,application/json,0.001,0.003,0.065,0.065,0.000,0.937,0.937
200,application/json,0.001,0.004,0.069,0.069,0.000,0.840,0.840
200,application/json,0.001,0.004,0.075,0.075,0.000,0.926,0.926
200,application/json,0.001,0.004,0.069,0.069,0.000,0.893,0.893
200,application/json,0.001,0.004,0.066,0.066,0.000,0.894,0.894
200,application/json,0.001,0.005,0.085,0.085,0.000,0.857,0.857
200,application/json,0.001,0.003,0.065,0.065,0.000,0.805,0.805
200,application/json,0.001,0.003,0.067,0.067,0.000,0.944,0.944
200,application/json,0.005,0.008,0.072,0.072,0.000,1.069,1.069
200,application/json,0.001,0.004,0.070,0.070,0.000,0.846,0.846
200,application/json,0.001,0.003,0.066,0.066,0.000,0.965,0.965
200,application/json,0.001,0.004,0.068,0.068,0.000,0.853,0.853
200,application/json,0.001,0.003,0.067,0.067,0.000,0.905,0.905
200,application/json,0.001,0.003,0.071,0.071,0.000,1.203,1.203
200,application/json,0.001,0.004,0.069,0.069,0.000,0.823,0.823
200,application/json,0.001,0.005,0.073,0.073,0.000,0.797,0.797
200,application/json,0.001,0.002,0.064,0.064,0.000,1.044,1.044
200,application/json,0.001,0.003,0.066,0.066,0.000,0.833,0.833
200,application/json,0.001,0.004,0.069,0.069,0.000,0.872,0.872
200,application/json,0.001,0.005,0.072,0.072,0.000,0.897,0.897
200,application/json,0.001,0.002,0.062,0.062,0.000,0.874,0.874
200,application/json,0.001,0.004,0.069,0.069,0.000,0.890,0.890
200,application/json,0.001,0.034,0.100,0.100,0.000,0.947,0.947
200,application/json,0.001,0.005,0.073,0.073,0.000,0.838,0.838
200,application/json,0.001,0.003,0.065,0.065,0.000,1.003,1.003
200,application/json,0.002,0.005,0.069,0.069,0.000,0.869,0.869
200,application/json,0.001,0.004,0.069,0.069,0.000,0.912,0.912
200,application/json,0.001,0.076,0.157,0.157,0.000,0.901,0.901
200,application/json,0.001,0.003,0.066,0.066,0.000,0.831,0.832
200,application/json,0.102,0.105,0.172,0.172,0.000,1.021,1.021
200,application/json,0.030,0.031,0.091,0.091,0.000,0.957,0.957
200,application/json,0.001,0.003,0.068,0.068,0.000,0.965,0.965
200,application/json,0.001,0.003,0.065,0.065,0.000,0.991,0.991
200,application/json,0.001,0.005,0.073,0.073,0.000,0.874,0.874
200,application/json,0.001,0.002,0.064,0.064,0.000,1.023,1.023
200,application/json,0.001,0.004,0.071,0.071,0.000,0.881,0.881
200,application/json,0.001,0.004,0.069,0.069,0.000,0.953,0.953
200,application/json,0.001,0.003,0.067,0.067,0.000,0.967,0.967
200,application/json,0.001,0.003,0.067,0.067,0.000,0.968,0.969
200,application/json,0.001,0.005,0.071,0.071,0.000,0.970,0.970
200,application/json,0.001,0.003,0.076,0.076,0.000,0.853,0.853
200,application/json,0.001,0.003,0.066,0.066,0.000,0.834,0.834
200,application/json,0.001,0.004,0.068,0.068,0.000,0.865,0.865
200,application/json,0.001,0.005,0.073,0.073,0.000,0.956,0.956
200,application/json,0.001,0.002,0.067,0.067,0.000,0.836,0.836
200,application/json,0.001,0.005,0.072,0.072,0.000,1.000,1.000
200,application/json,0.001,0.002,0.064,0.064,0.000,0.839,0.839
200,application/json,0.001,0.005,0.070,0.070,0.000,0.800,0.800
200,application/json,0.001,0.004,0.068,0.068,0.000,0.939,0.939
200,application/json,0.001,0.004,0.068,0.068,0.000,0.827,0.827
200,application/json,0.001,0.002,0.064,0.064,0.000,0.965,0.965
200,application/json,0.001,0.004,0.068,0.068,0.000,0.894,0.894
200,application/json,0.001,0.004,0.068,0.068,0.000,0.956,0.956
200,application/json,0.001,0.004,0.075,0.075,0.000,0.947,0.947
200,application/json,0.001,0.003,0.066,0.066,0.000,0.969,0.969
200,application/json,0.001,0.004,0.070,0.070,0.000,0.828,0.829
200,application/json,0.001,0.003,0.066,0.066,0.000,0.940,0.940
200,application/json,0.001,0.005,0.072,0.072,0.000,0.773,0.774
200,application/json,0.001,0.002,0.064,0.064,0.000,0.888,0.888
200,application/json,0.001,0.004,0.068,0.068,0.000,0.997,0.997
200,application/json,0.001,0.003,0.067,0.067,0.000,0.973,0.973
200,application/json,0.001,0.004,0.070,0.070,0.000,0.750,0.750
200,application/json,0.001,0.004,0.068,0.068,0.000,0.808,0.808
200,application/json,0.008,0.012,0.084,0.084,0.000,0.863,0.863
200,application/json,0.006,0.006,0.067,0.067,0.000,0.945,0.945
200,application/json,0.001,0.003,0.065,0.065,0.000,0.827,0.827
200,application/json,0.001,0.003,0.067,0.067,0.000,1.087,1.087
200,application/json,0.001,0.004,0.068,0.068,0.000,0.965,0.965
200,application/json,0.001,0.002,0.063,0.063,0.000,0.841,0.841
200,application/json,0.001,0.005,0.072,0.072,0.000,0.924,0.924
200,application/json,0.001,0.002,0.063,0.063,0.000,0.843,0.843
200,application/json,0.001,0.004,0.073,0.073,0.000,0.863,0.864
200,application/json,0.001,0.004,0.071,0.071,0.000,0.839,0.839
200,application/json,0.001,0.005,0.072,0.072,0.000,0.976,0.976
200,application/json,0.001,0.003,0.065,0.065,0.000,0.892,0.892
200,application/json,0.001,0.003,0.069,0.069,0.000,1.167,1.168
200,application/json,0.001,0.003,0.066,0.066,0.000,0.947,0.947
200,application/json,0.001,0.004,0.069,0.069,0.000,0.958,0.958
200,application/json,0.001,0.003,0.064,0.064,0.000,0.912,0.912
200,application/json,0.001,0.004,0.070,0.070,0.000,0.922,0.922
200,application/json,0.001,0.003,0.071,0.071,0.000,0.977,0.977
200,application/json,0.001,0.003,0.065,0.065,0.000,0.910,0.910
200,application/json,0.001,0.004,0.071,0.071,0.000,0.833,0.833
200,application/json,0.001,0.002,0.071,0.071,0.000,0.894,0.894
200,application/json,0.001,0.005,0.072,0.072,0.000,0.958,0.958
200,application/json,0.055,0.057,0.119,0.119,0.000,0.914,0.914
200,application/json,0.001,0.004,0.069,0.069,0.000,0.950,0.950
200,application/json,0.001,0.004,0.079,0.079,0.000,0.858,0.858
200,application/json,0.046,0.048,0.110,0.110,0.000,1.005,1.005
200,application/json,0.001,0.004,0.069,0.069,0.000,0.848,0.848
200,application/json,0.001,0.005,0.075,0.075,0.000,0.875,0.875
200,application/json,0.001,0.003,0.066,0.066,0.000,0.947,0.947
200,application/json,0.001,0.124,0.192,0.192,0.000,0.989,0.989
200,application/json,0.001,0.002,0.065,0.065,0.000,0.969,0.969
200,application/json,0.001,0.004,0.068,0.068,0.000,0.943,0.943
200,application/json,0.001,0.004,0.076,0.076,0.000,0.895,0.895
200,application/json,0.001,0.004,0.069,0.069,0.000,0.911,0.911
200,application/json,0.001,0.003,0.068,0.068,0.000,0.910,0.910
200,application/json,0.001,0.003,0.067,0.067,0.000,0.852,0.852
200,application/json,0.001,0.004,0.071,0.071,0.000,0.827,0.827
200,application/json,0.001,0.004,0.066,0.066,0.000,0.960,0.960
200,application/json,0.001,0.003,0.068,0.068,0.000,0.886,0.886
200,application/json,0.001,0.004,0.085,0.085,0.000,1.156,1.156
200,application/json,0.001,0.003,0.065,0.065,0.000,0.895,0.895
200,application/json,0.001,0.004,0.070,0.070,0.000,0.888,0.888
200,application/json,0.001,0.002,0.067,0.067,0.000,0.801,0.802
200,application/json,0.002,0.004,0.068,0.068,0.000,0.939,0.939
200,application/json,0.001,0.005,0.069,0.069,0.000,0.907,0.907
200,application/json,0.001,0.004,0.077,0.077,0.000,0.983,0.984
200,application/json,0.001,0.003,0.065,0.065,0.000,0.898,0.898
200,application/json,0.001,0.004,0.069,0.069,0.000,0.867,0.867
200,application/json,0.001,0.002,0.063,0.063,0.000,0.975,0.975
200,application/json,0.001,0.004,0.071,0.071,0.000,0.873,0.873
200,application/json,0.001,0.003,0.065,0.065,0.000,0.830,0.830
200,application/json,0.001,0.005,0.073,0.073,0.000,0.965,0.965
200,application/json,0.001,0.003,0.065,0.065,0.000,0.880,0.880
200,application/json,0.080,0.083,0.148,0.148,0.000,0.992,0.992
200,application/json,0.001,0.002,0.065,0.065,0.000,0.885,0.885
200,application/json,0.009,0.011,0.074,0.074,0.000,0.942,0.942
200,application/json,0.038,0.040,0.103,0.103,0.000,0.977,0.978
200,application/json,0.009,0.012,0.077,0.077,0.000,0.954,0.954
200,application/json,0.001,0.004,0.068,0.068,0.000,0.855,0.855
200,application/json,0.001,0.005,0.075,0.075,0.000,0.874,0.874
200,application/json,0.001,0.003,0.066,0.066,0.000,0.956,0.957
200,application/json,0.001,0.004,0.069,0.069,0.000,1.435,1.435
200,application/json,0.001,0.002,0.062,0.062,0.000,0.847,0.847
200,application/json,0.001,0.003,0.067,0.067,0.000,0.939,0.939
200,application/json,0.001,0.004,0.068,0.068,0.000,0.935,0.935
200,application/json,0.001,0.005,0.071,0.071,0.000,0.889,0.889
200,application/json,0.001,0.002,0.062,0.062,0.000,0.934,0.934
200,application/json,0.001,0.003,0.066,0.066,0.000,0.844,0.844
200,application/json,0.001,0.004,0.074,0.074,0.000,0.922,0.922
200,application/json,0.001,0.004,0.073,0.073,0.000,0.850,0.850
200,application/json,0.001,0.003,0.067,0.067,0.000,0.957,0.957
200,application/json,0.001,0.004,0.069,0.069,0.000,0.855,0.855
200,application/json,0.002,0.003,0.063,0.063,0.000,0.839,0.839
200,application/json,0.001,0.003,0.065,0.065,0.000,0.813,0.813
200,application/json,0.001,0.004,0.069,0.069,0.000,1.179,1.179
200,application/json,0.001,0.005,0.073,0.073,0.000,0.842,0.842
200,application/json,0.001,0.003,0.067,0.067,0.000,1.263,1.263
